temp_avg,dew_avg,hum_avg,wind_speed_avg,pressure_avg,precip,month,year,location,day
28.61111111111111,22.333333333333332,70.3,8.368568,1009.14422,0.0,8,2014,Bangkok-university-rangsit-campus,29
27.61111111111111,22.277777777777775,72.6,9.334172,1009.14422,0.0,8,2014,Bangkok-university-rangsit-campus,30
27.944444444444443,21.833333333333332,69.3,10.299776,1009.14422,0.0,8,2014,Bangkok-university-rangsit-campus,31
27.722222222222225,22.277777777777775,72.2,9.334172,1005.75783,0.0,9,2014,Bangkok-university-rangsit-campus,1
27.944444444444443,22.38888888888889,71.9,10.299776,1009.14422,0.0,9,2014,Bangkok-university-rangsit-campus,2
27.88888888888889,22.77777777777778,74.6,9.65604,1009.14422,0.0,9,2014,Bangkok-university-rangsit-campus,3
29.11111111111111,22.333333333333332,67.8,8.207633999999999,1009.14422,0.0,9,2014,Bangkok-university-rangsit-campus,4
28.38888888888889,22.333333333333332,70.8,9.334172,1005.75783,0.0,9,2014,Bangkok-university-rangsit-campus,5
27.77777777777778,22.11111111111111,72.2,10.46071,1009.14422,0.0,9,2014,Bangkok-university-rangsit-campus,6
27.055555555555557,22.38888888888889,75.6,6.9201619999999995,1009.14422,0.0,9,2014,Bangkok-university-rangsit-campus,7
28.77777777777778,22.11111111111111,67.6,12.230984,1009.14422,0.0,9,2014,Bangkok-university-rangsit-campus,8
29.444444444444443,21.888888888888893,64.3,12.87472,1005.75783,0.0,9,2014,Bangkok-university-rangsit-campus,9
29.38888888888889,22.444444444444446,66.5,10.782578,1009.14422,0.0,9,2014,Bangkok-university-rangsit-campus,10
28.944444444444443,22.83333333333333,70.4,8.529501999999999,1009.14422,0.0,9,2014,Bangkok-university-rangsit-campus,11
28.833333333333332,23.000000000000004,72.0,8.690436,1009.14422,0.0,9,2014,Bangkok-university-rangsit-campus,12
28.77777777777778,22.77777777777778,70.5,9.495106,1005.75783,0.0,9,2014,Bangkok-university-rangsit-campus,13
27.722222222222225,22.055555555555557,71.0,9.334172,985.43949,0.0,9,2014,Bangkok-university-rangsit-campus,14
28.61111111111111,23.000000000000004,73.1,9.65604,1005.75783,0.0,9,2014,Bangkok-university-rangsit-campus,15
28.22222222222222,23.055555555555557,75.6,11.748182,982.0531,0.0,9,2014,Bangkok-university-rangsit-campus,16
28.72222222222222,22.5,69.8,14.48406,1005.75783,0.0,9,2014,Bangkok-university-rangsit-campus,17
28.88888888888889,22.944444444444443,70.8,13.840324,1009.14422,0.0,9,2014,Bangkok-university-rangsit-campus,18
29.88888888888889,22.666666666666668,66.5,6.598293999999999,1009.14422,0.0,9,2014,Bangkok-university-rangsit-campus,19
30.333333333333332,22.944444444444443,65.2,9.977908,1009.14422,0.0,9,2014,Bangkok-university-rangsit-campus,20
30.5,22.722222222222225,63.5,11.587248,1009.14422,0.0,9,2014,Bangkok-university-rangsit-campus,21
28.666666666666668,22.22222222222222,67.1,10.621644,1009.14422,0.0,9,2014,Bangkok-university-rangsit-campus,22
30.444444444444443,22.5,63.2,12.713786,1009.14422,0.0,9,2014,Bangkok-university-rangsit-campus,23
28.666666666666668,23.38888888888889,74.0,9.334172,1009.14422,0.0,9,2014,Bangkok-university-rangsit-campus,24
28.77777777777778,23.38888888888889,73.7,8.529501999999999,1009.14422,0.0,9,2014,Bangkok-university-rangsit-campus,25
28.944444444444443,23.444444444444443,73.1,8.207633999999999,1012.53061,0.0,9,2014,Bangkok-university-rangsit-campus,26
28.88888888888889,24.055555555555557,75.0,8.690436,1012.53061,0.0,9,2014,Bangkok-university-rangsit-campus,27
29.555555555555557,24.0,72.8,8.85137,1009.14422,0.0,9,2014,Bangkok-university-rangsit-campus,28
28.77777777777778,23.166666666666668,73.3,10.943512,1009.14422,0.0,9,2014,Bangkok-university-rangsit-campus,29
27.61111111111111,22.77777777777778,76.2,8.207633999999999,1009.14422,0.0,9,2014,Bangkok-university-rangsit-campus,30
29.166666666666668,22.38888888888889,67.9,7.0810960000000005,1009.14422,0.0,10,2014,Bangkok-university-rangsit-campus,1
28.000000000000004,22.61111111111111,73.3,9.495106,1009.14422,0.0,10,2014,Bangkok-university-rangsit-campus,2
27.722222222222225,21.722222222222214,68.7,7.563898,1009.14422,0.0,10,2014,Bangkok-university-rangsit-campus,3
29.11111111111111,22.666666666666668,69.0,9.816974,1009.14422,0.0,10,2014,Bangkok-university-rangsit-campus,4
28.833333333333332,22.722222222222225,70.6,10.621644,1009.14422,0.0,10,2014,Bangkok-university-rangsit-campus,5
27.83333333333333,22.666666666666668,74.5,12.87472,1009.14422,0.0,10,2014,Bangkok-university-rangsit-campus,6
27.555555555555554,21.944444444444443,71.0,16.415267999999998,1009.14422,0.0,10,2014,Bangkok-university-rangsit-campus,7
26.77777777777778,22.555555555555554,77.8,12.07005,1009.14422,0.0,10,2014,Bangkok-university-rangsit-campus,8
26.888888888888893,23.000000000000004,80.2,7.724831999999999,1012.53061,0.0,10,2014,Bangkok-university-rangsit-campus,9
29.444444444444443,22.944444444444443,69.4,9.334172,1009.14422,0.0,10,2014,Bangkok-university-rangsit-campus,10
28.166666666666668,23.166666666666668,75.4,9.012304,1009.14422,0.0,10,2014,Bangkok-university-rangsit-campus,11
29.0,22.22222222222222,68.3,8.690436,1012.53061,0.0,10,2014,Bangkok-university-rangsit-campus,12
29.0,21.61111111111111,65.0,10.943512,1012.53061,0.0,10,2014,Bangkok-university-rangsit-campus,13
29.27777777777778,20.777777777777786,61.1,15.449664,1012.53061,0.0,10,2014,Bangkok-university-rangsit-campus,14
28.944444444444443,20.666666666666668,61.8,12.87472,1012.53061,0.0,10,2014,Bangkok-university-rangsit-campus,15
29.166666666666668,19.944444444444446,58.1,9.816974,1012.53061,0.0,10,2014,Bangkok-university-rangsit-campus,16
29.38888888888889,22.055555555555557,65.2,8.529501999999999,1012.53061,0.0,10,2014,Bangkok-university-rangsit-campus,17
29.61111111111111,21.555555555555557,62.7,10.943512,1009.14422,0.0,10,2014,Bangkok-university-rangsit-campus,18
27.722222222222225,21.666666666666668,68.1,12.07005,1009.14422,0.0,10,2014,Bangkok-university-rangsit-campus,19
28.166666666666668,22.83333333333333,74.3,11.26538,1012.53061,0.0,10,2014,Bangkok-university-rangsit-campus,20
28.61111111111111,23.055555555555557,73.3,8.0467,1012.53061,0.0,10,2014,Bangkok-university-rangsit-campus,21
29.27777777777778,22.88888888888889,69.4,8.690436,1012.53061,0.0,10,2014,Bangkok-university-rangsit-campus,22
28.333333333333332,22.666666666666668,72.4,9.816974,988.82588,0.0,10,2014,Bangkok-university-rangsit-campus,23
28.277777777777786,22.944444444444443,74.0,9.495106,988.82588,0.0,10,2014,Bangkok-university-rangsit-campus,24
28.111111111111107,22.944444444444443,75.1,8.85137,1012.53061,0.0,10,2014,Bangkok-university-rangsit-campus,25
28.22222222222222,23.22222222222222,75.7,7.724831999999999,1012.53061,0.0,10,2014,Bangkok-university-rangsit-campus,26
27.722222222222225,22.38888888888889,72.4,8.529501999999999,988.82588,0.0,10,2014,Bangkok-university-rangsit-campus,27
27.333333333333332,22.77777777777778,77.2,9.334172,1009.14422,0.0,10,2014,Bangkok-university-rangsit-campus,28
27.22222222222222,22.944444444444443,78.6,7.885766,1009.14422,0.0,10,2014,Bangkok-university-rangsit-campus,29
29.166666666666668,22.944444444444443,70.9,5.310822,1009.14422,0.0,10,2014,Bangkok-university-rangsit-campus,30
29.22222222222222,23.166666666666668,71.5,8.529501999999999,1009.14422,0.0,10,2014,Bangkok-university-rangsit-campus,31
28.5,23.555555555555557,76.3,9.173238,1009.14422,0.0,11,2014,Bangkok-university-rangsit-campus,1
27.944444444444443,23.22222222222222,77.3,6.115492,1009.14422,0.0,11,2014,Bangkok-university-rangsit-campus,2
28.88888888888889,23.38888888888889,73.9,10.46071,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,3
27.722222222222225,23.166666666666668,77.7,8.690436,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,4
27.88888888888889,23.055555555555557,75.9,5.793624,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,5
29.61111111111111,23.277777777777786,69.6,8.207633999999999,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,6
28.444444444444443,23.5,75.8,7.724831999999999,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,7
29.38888888888889,23.22222222222222,70.7,9.977908,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,8
29.88888888888889,22.555555555555554,66.3,10.299776,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,9
29.38888888888889,22.61111111111111,68.3,9.816974,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,10
30.166666666666668,22.88888888888889,66.5,7.24203,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,11
29.944444444444443,22.944444444444443,68.0,9.173238,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,12
29.833333333333332,21.833333333333332,63.2,13.196587999999998,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,13
28.88888888888889,20.500000000000004,60.5,14.966862,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,14
29.22222222222222,20.833333333333332,61.1,10.621644,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,15
28.833333333333332,21.38888888888889,64.7,10.943512,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,16
28.833333333333332,21.27777777777778,64.0,11.104446,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,17
28.277777777777786,18.72222222222222,56.9,18.829278,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,18
26.833333333333332,18.111111111111107,58.9,14.323126,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,19
26.666666666666668,18.22222222222222,60.9,9.977908,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,20
27.944444444444443,19.444444444444443,61.2,9.012304,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,21
28.77777777777778,19.61111111111111,58.7,9.012304,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,22
29.444444444444443,19.944444444444446,57.5,8.529501999999999,1012.53061,0.0,11,2014,Bangkok-university-rangsit-campus,23
29.72222222222222,19.166666666666668,54.5,8.85137,1009.14422,0.0,11,2014,Bangkok-university-rangsit-campus,24
30.22222222222222,19.61111111111111,53.6,10.138842,1009.14422,0.0,11,2014,Bangkok-university-rangsit-campus,25
30.444444444444443,21.166666666666664,57.5,9.173238,1009.14422,0.0,11,2014,Bangkok-university-rangsit-campus,26
29.22222222222222,22.77777777777778,68.8,9.173238,1009.14422,0.0,11,2014,Bangkok-university-rangsit-campus,27
29.055555555555557,22.944444444444443,70.9,6.43736,1009.14422,0.0,11,2014,Bangkok-university-rangsit-campus,28
29.72222222222222,22.77777777777778,67.5,5.63269,1009.14422,0.0,11,2014,Bangkok-university-rangsit-campus,29
29.72222222222222,23.333333333333332,69.8,5.310822,1009.14422,0.0,11,2014,Bangkok-university-rangsit-campus,30
30.055555555555557,21.61111111111111,62.9,8.690436,1009.14422,0.0,12,2014,Bangkok-university-rangsit-campus,1
28.5,21.555555555555557,66.2,10.299776,1009.14422,0.0,12,2014,Bangkok-university-rangsit-campus,2
28.444444444444443,21.11111111111111,65.2,11.426314,1009.14422,0.0,12,2014,Bangkok-university-rangsit-campus,3
28.77777777777778,22.333333333333332,68.1,8.85137,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,4
28.000000000000004,22.444444444444446,72.5,10.299776,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,5
29.166666666666668,21.5,63.6,7.885766,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,6
29.77777777777778,20.72222222222222,58.6,7.885766,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,7
27.666666666666668,20.0,62.1,10.621644,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,8
28.166666666666668,19.27777777777778,59.5,12.391918,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,9
27.83333333333333,18.444444444444443,57.9,10.943512,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,10
27.666666666666668,17.555555555555557,54.3,13.357522,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,11
27.944444444444443,17.555555555555557,53.6,15.127796,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,12
25.944444444444443,16.055555555555557,54.2,15.771532,1015.917,0.0,12,2014,Bangkok-university-rangsit-campus,13
26.61111111111111,16.22222222222222,53.0,9.977908,1015.917,0.0,12,2014,Bangkok-university-rangsit-campus,14
27.333333333333332,17.055555555555557,54.1,9.816974,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,15
26.5,18.055555555555557,60.6,11.748182,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,16
24.388888888888893,13.666666666666666,51.7,19.473014,1015.917,0.0,12,2014,Bangkok-university-rangsit-campus,17
24.222222222222214,13.22222222222222,50.3,14.644994,1015.917,0.0,12,2014,Bangkok-university-rangsit-campus,18
24.833333333333332,14.000000000000002,52.4,9.65604,1015.917,0.0,12,2014,Bangkok-university-rangsit-campus,19
25.555555555555557,15.77777777777778,55.1,10.138842,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,20
26.61111111111111,15.666666666666666,52.6,11.104446,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,21
24.66666666666667,13.666666666666666,50.8,18.829278,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,22
24.055555555555557,13.61111111111111,53.1,10.138842,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,23
26.333333333333336,14.000000000000002,48.4,11.426314,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,24
28.111111111111107,16.38888888888889,49.4,13.357522,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,25
28.72222222222222,18.38888888888889,54.0,10.782578,1009.14422,0.0,12,2014,Bangkok-university-rangsit-campus,26
28.833333333333332,21.77777777777778,66.5,8.368568,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,27
28.277777777777786,21.27777777777778,66.7,13.196587999999998,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,28
25.833333333333332,16.61111111111111,56.7,15.932466,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,29
25.27777777777778,13.944444444444445,50.6,11.426314,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,30
24.499999999999996,13.38888888888889,52.0,11.587248,1012.53061,0.0,12,2014,Bangkok-university-rangsit-campus,31
24.166666666666668,13.166666666666668,51.0,17.219938,1015.917,0.0,1,2015,Bangkok-university-rangsit-campus,1
23.77777777777778,12.111111111111107,48.5,16.576202000000002,1015.917,0.0,1,2015,Bangkok-university-rangsit-campus,2
24.499999999999996,14.333333333333334,54.6,8.529501999999999,1015.917,0.0,1,2015,Bangkok-university-rangsit-campus,3
26.38888888888889,15.61111111111111,52.3,8.368568,1012.53061,0.0,1,2015,Bangkok-university-rangsit-campus,4
26.833333333333332,18.444444444444443,62.5,6.759228,1009.14422,0.0,1,2015,Bangkok-university-rangsit-campus,5
27.83333333333333,20.27777777777778,65.3,7.885766,1009.14422,0.0,1,2015,Bangkok-university-rangsit-campus,6
28.77777777777778,21.22222222222222,64.1,9.334172,1009.14422,0.0,1,2015,Bangkok-university-rangsit-campus,7
27.055555555555557,21.11111111111111,70.1,11.426314,1012.53061,0.0,1,2015,Bangkok-university-rangsit-campus,8
27.22222222222222,18.666666666666664,60.5,12.713786,1012.53061,0.0,1,2015,Bangkok-university-rangsit-campus,9
27.16666666666667,19.777777777777775,64.9,9.65604,1012.53061,0.0,1,2015,Bangkok-university-rangsit-campus,10
24.61111111111111,16.944444444444443,63.0,17.380872,1012.53061,0.0,1,2015,Bangkok-university-rangsit-campus,11
23.77777777777778,14.72222222222222,57.3,17.70274,1012.53061,0.0,1,2015,Bangkok-university-rangsit-campus,12
24.166666666666668,13.38888888888889,51.9,13.518456,1015.917,0.0,1,2015,Bangkok-university-rangsit-campus,13
24.166666666666668,11.38888888888889,46.4,11.26538,1015.917,0.0,1,2015,Bangkok-university-rangsit-campus,14
24.166666666666668,10.944444444444446,44.5,10.943512,1015.917,0.0,1,2015,Bangkok-university-rangsit-campus,15
24.61111111111111,11.38888888888889,46.1,10.299776,1015.917,0.0,1,2015,Bangkok-university-rangsit-campus,16
23.833333333333336,11.944444444444445,47.5,15.771532,1015.917,0.0,1,2015,Bangkok-university-rangsit-campus,17
24.388888888888893,14.22222222222222,54.2,11.748182,1015.917,0.0,1,2015,Bangkok-university-rangsit-campus,18
24.72222222222222,13.944444444444445,52.0,14.001257999999998,1015.917,0.0,1,2015,Bangkok-university-rangsit-campus,19
25.0,14.61111111111111,54.5,9.977908,1015.917,0.0,1,2015,Bangkok-university-rangsit-campus,20
26.166666666666664,14.11111111111111,51.2,8.0467,1015.917,0.0,1,2015,Bangkok-university-rangsit-campus,21
26.833333333333332,14.444444444444445,50.6,7.24203,1015.917,0.0,1,2015,Bangkok-university-rangsit-campus,22
26.0,18.000000000000004,63.4,8.368568,1012.53061,0.0,1,2015,Bangkok-university-rangsit-campus,23
26.38888888888889,19.61111111111111,69.0,8.529501999999999,1012.53061,0.0,1,2015,Bangkok-university-rangsit-campus,24
26.666666666666668,20.166666666666668,69.8,8.0467,1012.53061,0.0,1,2015,Bangkok-university-rangsit-campus,25
27.055555555555557,21.5,72.5,7.885766,1012.53061,0.0,1,2015,Bangkok-university-rangsit-campus,26
27.277777777777775,20.38888888888889,67.9,7.885766,1012.53061,0.0,1,2015,Bangkok-university-rangsit-campus,27
27.22222222222222,21.444444444444443,71.6,9.65604,1012.53061,0.0,1,2015,Bangkok-university-rangsit-campus,28
27.83333333333333,22.22222222222222,73.1,9.012304,1012.53061,0.0,1,2015,Bangkok-university-rangsit-campus,29
28.277777777777786,22.444444444444446,72.1,9.816974,1012.53061,0.0,1,2015,Bangkok-university-rangsit-campus,30
28.111111111111107,21.61111111111111,69.8,10.46071,1012.53061,0.0,1,2015,Bangkok-university-rangsit-campus,31
26.944444444444443,16.444444444444443,54.5,13.840324,1015.917,0.0,2,2015,Bangkok-university-rangsit-campus,1
26.61111111111111,16.166666666666668,53.3,11.748182,1015.917,0.0,2,2015,Bangkok-university-rangsit-campus,2
28.055555555555557,15.77777777777778,49.4,12.07005,1015.917,0.0,2,2015,Bangkok-university-rangsit-campus,3
27.88888888888889,15.88888888888889,50.1,9.495106,1015.917,0.0,2,2015,Bangkok-university-rangsit-campus,4
27.77777777777778,14.27777777777778,44.8,12.230984,1015.917,0.0,2,2015,Bangkok-university-rangsit-campus,5
25.88888888888889,13.055555555555555,44.8,15.28873,1015.917,0.0,2,2015,Bangkok-university-rangsit-campus,6
26.61111111111111,14.444444444444445,50.0,8.0467,1012.53061,0.0,2,2015,Bangkok-university-rangsit-campus,7
26.666666666666668,16.61111111111111,58.2,8.85137,1012.53061,0.0,2,2015,Bangkok-university-rangsit-campus,8
27.055555555555557,15.666666666666666,51.8,13.035654,1015.917,0.0,2,2015,Bangkok-university-rangsit-campus,9
26.999999999999996,14.166666666666666,47.3,9.334172,1015.917,0.0,2,2015,Bangkok-university-rangsit-campus,10
27.055555555555557,18.72222222222222,61.6,8.690436,1012.53061,0.0,2,2015,Bangkok-university-rangsit-campus,11
27.722222222222225,21.38888888888889,69.1,12.713786,1012.53061,0.0,2,2015,Bangkok-university-rangsit-campus,12
